Time	Position
7.367	-0.714821
7.368	-0.721728
7.369	-0.728634
7.37	-0.735537
7.371	-0.742438
7.372	-0.749337
7.373	-0.756234
7.374	-0.763129
7.375	-0.770022
7.376	-0.776912
7.377	-0.783801
7.378	-0.790687
7.379	-0.797571
7.38	-0.804452
7.381	-0.811331
7.382	-0.818208
7.383	-0.825083
7.384	-0.831955
7.385	-0.838824
7.386	-0.845691
7.387	-0.852555
7.388	-0.859417
7.389	-0.866276
7.39	-0.873133
7.391	-0.879986
7.392	-0.886837
7.393	-0.893685
7.394	-0.900531
7.395	-0.907373
7.396	-0.914212
7.397	-0.921049
7.398	-0.927882
7.399	-0.934712
7.4	-0.941539
7.401	-0.948363
7.402	-0.955184
7.403	-0.962001
7.404	-0.968815
7.405	-0.975626
7.406	-0.982433
7.407	-0.989236
7.408	-0.996036
7.409	-1.00283
7.41	-1.00963
7.411	-1.01641
7.412	-1.0232
7.413	-1.02998
7.414	-1.03676
7.415	-1.04353
7.416	-1.0503
7.417	-1.05706
7.418	-1.06382
7.419	-1.07058
7.42	-1.07733
7.421	-1.08408
7.422	-1.09082
7.423	-1.09756
7.424	-1.10429
7.425	-1.11102
7.426	-1.11774
7.427	-1.12446
7.428	-1.13117
7.429	-1.13788
7.43	-1.14458
7.431	-1.15128
7.432	-1.15797
7.433	-1.16466
7.434	-1.17134
7.435	-1.17801
7.436	-1.18468
7.437	-1.19134
7.438	-1.198
7.439	-1.20465
7.44	-1.21129
7.441	-1.21792
7.442	-1.22455
7.443	-1.23118
7.444	-1.23779
7.445	-1.2444
7.446	-1.251
7.447	-1.25759
7.448	-1.26418
7.449	-1.27076
7.45	-1.27733
7.451	-1.28389
7.452	-1.29044
7.453	-1.29699
7.454	-1.30352
7.455	-1.31005
7.456	-1.31657
7.457	-1.32308
7.458	-1.32958
7.459	-1.33607
7.46	-1.34255
7.461	-1.34902
7.462	-1.35548
7.463	-1.36193
7.464	-1.36837
7.465	-1.3748
7.466	-1.38122
7.467	-1.38762
7.468	-1.39402
7.469	-1.4004
7.47	-1.40677
7.471	-1.41313
7.472	-1.41947
7.473	-1.42581
7.474	-1.43212
7.475	-1.43843
7.476	-1.44472
7.477	-1.451
7.478	-1.45726
7.479	-1.46351
7.48	-1.46974
7.481	-1.47596
7.482	-1.48216
7.483	-1.48835
7.484	-1.49451
7.485	-1.50067
7.486	-1.5068
7.487	-1.51292
7.488	-1.51902
7.489	-1.5251
7.49	-1.53116
7.491	-1.5372
7.492	-1.54322
7.493	-1.54923
7.494	-1.55521
7.495	-1.56117
7.496	-1.56711
7.497	-1.57303
7.498	-1.57892
7.499	-1.58479
7.5	-1.59064
7.501	-1.59646
7.502	-1.60226
7.503	-1.60804
7.504	-1.61379
7.505	-1.61951
7.506	-1.6252
7.507	-1.63087
7.508	-1.63651
7.509	-1.64212
7.51	-1.6477
7.511	-1.65326
7.512	-1.65878
7.513	-1.66427
7.514	-1.66973
7.515	-1.67515
7.516	-1.68054
7.517	-1.6859
7.518	-1.69123
7.519	-1.69651
7.52	-1.70177
7.521	-1.70698
7.522	-1.71216
7.523	-1.7173
7.524	-1.72239
7.525	-1.72745
7.526	-1.73247
7.527	-1.73745
7.528	-1.74238
7.529	-1.74727
7.53	-1.75212
7.531	-1.75692
7.532	-1.76167
7.533	-1.76638
7.534	-1.77104
7.535	-1.77565
7.536	-1.78021
7.537	-1.78471
7.538	-1.78917
7.539	-1.79358
7.54	-1.79793
7.541	-1.80222
7.542	-1.80646
7.543	-1.81065
7.544	-1.81478
7.545	-1.81884
7.546	-1.82285
7.547	-1.8268
7.548	-1.83069
7.549	-1.83451
7.55	-1.83827
7.551	-1.84196
7.552	-1.84559
7.553	-1.84916
7.554	-1.85265
7.555	-1.85608
7.556	-1.85943
7.557	-1.86272
7.558	-1.86593
7.559	-1.86907
7.56	-1.87214
7.561	-1.87513
7.562	-1.87805
7.563	-1.88089
7.564	-1.88365
7.565	-1.88634
7.566	-1.88894
7.567	-1.89147
7.568	-1.89391
7.569	-1.89627
7.57	-1.89855
7.571	-1.90075
7.572	-1.90286
7.573	-1.90489
7.574	-1.90682
7.575	-1.90868
7.576	-1.91044
7.577	-1.91212
7.578	-1.91371
7.579	-1.91521
7.58	-1.91662
7.581	-1.91794
7.582	-1.91917
7.583	-1.9203
7.584	-1.92135
7.585	-1.9223
7.586	-1.92316
7.587	-1.92393
7.588	-1.9246
7.589	-1.92518
7.59	-1.92566
7.591	-1.92606
7.592	-1.92635
7.593	-1.92656
7.594	-1.92666
7.595	-1.92668
7.596	-1.9266
7.597	-1.92642
7.598	-1.92615
7.599	-1.92579
7.6	-1.92533
7.601	-1.92478
7.602	-1.92413
7.603	-1.92339
7.604	-1.92256
7.605	-1.92164
7.606	-1.92062
7.607	-1.91951
7.608	-1.91831
7.609	-1.91701
7.61	-1.91563
7.611	-1.91416
7.612	-1.9126
7.613	-1.91094
7.614	-1.9092
7.615	-1.90738
7.616	-1.90546
7.617	-1.90346
7.618	-1.90138
7.619	-1.89921
7.62	-1.89695
7.621	-1.89461
7.622	-1.89219
7.623	-1.88969
7.624	-1.88711
7.625	-1.88445
7.626	-1.88171
7.627	-1.87889
7.628	-1.876
7.629	-1.87303
7.63	-1.86998
7.631	-1.86686
7.632	-1.86367
7.633	-1.8604
7.634	-1.85707
7.635	-1.85366
7.636	-1.85019
7.637	-1.84664
7.638	-1.84303
7.639	-1.83936
7.64	-1.83562
7.641	-1.83181
7.642	-1.82794
7.643	-1.82402
7.644	-1.82002
7.645	-1.81597
7.646	-1.81186
7.647	-1.8077
7.648	-1.80347
7.649	-1.79919
7.65	-1.79486
7.651	-1.79047
7.652	-1.78603
7.653	-1.78153
7.654	-1.77699
7.655	-1.77239
7.656	-1.76775
7.657	-1.76305
7.658	-1.75831
7.659	-1.75353
7.66	-1.7487
7.661	-1.74382
7.662	-1.7389
7.663	-1.73393
7.664	-1.72893
7.665	-1.72388
7.666	-1.71879
7.667	-1.71367
7.668	-1.7085
7.669	-1.7033
7.67	-1.69806
7.671	-1.69278
7.672	-1.68747
7.673	-1.68212
7.674	-1.67674
7.675	-1.67132
7.676	-1.66587
7.677	-1.66039
7.678	-1.65488
7.679	-1.64933
7.68	-1.64376
7.681	-1.63816
7.682	-1.63253
7.683	-1.62687
7.684	-1.62118
7.685	-1.61547
7.686	-1.60972
7.687	-1.60396
7.688	-1.59817
7.689	-1.59235
7.69	-1.58651
7.691	-1.58064
7.692	-1.57476
7.693	-1.56885
7.694	-1.56291
7.695	-1.55696
7.696	-1.55098
7.697	-1.54499
7.698	-1.53897
7.699	-1.53293
7.7	-1.52688
7.701	-1.5208
7.702	-1.51471
7.703	-1.5086
7.704	-1.50247
7.705	-1.49632
7.706	-1.49016
7.707	-1.48398
7.708	-1.47778
7.709	-1.47157
7.71	-1.46534
7.711	-1.45909
7.712	-1.45284
7.713	-1.44656
7.714	-1.44027
7.715	-1.43397
7.716	-1.42766
7.717	-1.42133
7.718	-1.41499
7.719	-1.40864
7.72	-1.40227
7.721	-1.39589
7.722	-1.3895
7.723	-1.3831
7.724	-1.37668
7.725	-1.37026
7.726	-1.36382
7.727	-1.35737
7.728	-1.35092
7.729	-1.34445
7.73	-1.33797
7.731	-1.33148
7.732	-1.32499
7.733	-1.31848
7.734	-1.31196
7.735	-1.30544
7.736	-1.29891
7.737	-1.29236
7.738	-1.28581
7.739	-1.27925
7.74	-1.27268
7.741	-1.26611
7.742	-1.25952
7.743	-1.25293
7.744	-1.24633
7.745	-1.23973
7.746	-1.23312
7.747	-1.2265
7.748	-1.21987
7.749	-1.21323
7.75	-1.20659
7.751	-1.19995
7.752	-1.19329
7.753	-1.18663
7.754	-1.17997
7.755	-1.17329
7.756	-1.16662
7.757	-1.15993
7.758	-1.15324
7.759	-1.14655
7.76	-1.13985
7.761	-1.13314
7.762	-1.12643
7.763	-1.11971
7.764	-1.11299
7.765	-1.10626
7.766	-1.09953
7.767	-1.0928
7.768	-1.08605
7.769	-1.07931
7.77	-1.07256
7.771	-1.0658
7.772	-1.05905
7.773	-1.05228
7.774	-1.04551
7.775	-1.03874
7.776	-1.03197
7.777	-1.02519
7.778	-1.0184
7.779	-1.01162
7.78	-1.00482
7.781	-0.998029
7.782	-0.99123
7.783	-0.984427
7.784	-0.977621
7.785	-0.970812
7.786	-0.963999
7.787	-0.957183
7.788	-0.950363
7.789	-0.94354
7.79	-0.936714
7.791	-0.929884
7.792	-0.923052
7.793	-0.916216
7.794	-0.909378
7.795	-0.902536
7.796	-0.895692
7.797	-0.888845
7.798	-0.881995
7.799	-0.875142
7.8	-0.868286
7.801	-0.861428
7.802	-0.854567
7.803	-0.847703
7.804	-0.840837
7.805	-0.833968
7.806	-0.827097
7.807	-0.820223
7.808	-0.813347
7.809	-0.806469
7.81	-0.799588
7.811	-0.792705
7.812	-0.785819
7.813	-0.778932
7.814	-0.772042
7.815	-0.76515
7.816	-0.758255
7.817	-0.751359
7.818	-0.74446
7.819	-0.73756
7.82	-0.730657
7.821	-0.723753
7.822	-0.716846
7.823	-0.709938
7.824	-0.703027
7.825	-0.696115
7.826	-0.689201
7.827	-0.682284
7.828	-0.675367
7.829	-0.668447
7.83	-0.661526
7.831	-0.654602
7.832	-0.647678
7.833	-0.640751
7.834	-0.633823
7.835	-0.626893
7.836	-0.619961
7.837	-0.613028
7.838	-0.606094
7.839	-0.599157
7.84	-0.59222
7.841	-0.58528
7.842	-0.57834
7.843	-0.571398
7.844	-0.564454
7.845	-0.557509
7.846	-0.550562
7.847	-0.543615
7.848	-0.536665
7.849	-0.529715
7.85	-0.522763
7.851	-0.51581
7.852	-0.508855
7.853	-0.5019
7.854	-0.494943
7.855	-0.487985
7.856	-0.481025
7.857	-0.474065
7.858	-0.467103
7.859	-0.46014
7.86	-0.453176
7.861	-0.446211
7.862	-0.439245
7.863	-0.432278
7.864	-0.425309
7.865	-0.41834
7.866	-0.41137
7.867	-0.404398
7.868	-0.397426
7.869	-0.390453
7.87	-0.383479
7.871	-0.376503
7.872	-0.369527
7.873	-0.36255
7.874	-0.355572
7.875	-0.348594
7.876	-0.341614
7.877	-0.334634
7.878	-0.327653
7.879	-0.320671
7.88	-0.313688
7.881	-0.306704
7.882	-0.29972
7.883	-0.292735
7.884	-0.28575
7.885	-0.278763
7.886	-0.271776
7.887	-0.264789
7.888	-0.2578
7.889	-0.250811
7.89	-0.243822
7.891	-0.236832
7.892	-0.229841
7.893	-0.22285
7.894	-0.215858
7.895	-0.208866
7.896	-0.201873
7.897	-0.19488
7.898	-0.187886
7.899	-0.180892
7.9	-0.173897
7.901	-0.166902
7.902	-0.159907
7.903	-0.152911
7.904	-0.145915
7.905	-0.138918
7.906	-0.131921
7.907	-0.124924
7.908	-0.117927
7.909	-0.110929
7.91	-0.103931
7.911	-0.0969327
7.912	-0.0899342
7.913	-0.0829354
7.914	-0.0759365
7.915	-0.0689374
7.916	-0.0619381
7.917	-0.0549387
7.918	-0.0479392
7.919	-0.0409395
7.92	-0.0339397
7.921	-0.0269399
7.922	-0.01994
7.923	-0.01294
7.924	-0.00594005
7.925	0.00105995
7.926	0.00805995
7.927	0.0150599
7.928	0.0220599
7.929	0.0290598
7.93	0.0360596
7.931	0.0430593
7.932	0.050059
7.933	0.0570585
7.934	0.0640578
7.935	0.0710571
7.936	0.0780561
7.937	0.085055
7.938	0.0920536
7.939	0.0990521
7.94	0.10605
7.941	0.113048
7.942	0.120046
7.943	0.127043
7.944	0.13404
7.945	0.141037
7.946	0.148034
7.947	0.15503
7.948	0.162025
7.949	0.169021
7.95	0.176016
7.951	0.18301
7.952	0.190004
7.953	0.196998
7.954	0.203991
7.955	0.210983
7.956	0.217976
7.957	0.224967
7.958	0.231958
7.959	0.238949
7.96	0.245939
7.961	0.252928
7.962	0.259917
7.963	0.266905
7.964	0.273892
7.965	0.280879
7.966	0.287865
7.967	0.294851
7.968	0.301835
7.969	0.308819
7.97	0.315803
7.971	0.322785
7.972	0.329767
7.973	0.336748
7.974	0.343728
7.975	0.350707
7.976	0.357686
7.977	0.364663
7.978	0.37164
7.979	0.378616
7.98	0.385591
7.981	0.392565
7.982	0.399538
7.983	0.40651
7.984	0.413481
7.985	0.420451
7.986	0.42742
7.987	0.434388
7.988	0.441355
7.989	0.448321
7.99	0.455285
7.991	0.462249
7.992	0.469211
7.993	0.476173
7.994	0.483133
7.995	0.490092
7.996	0.49705
7.997	0.504006
7.998	0.510962
7.999	0.517916
8	0.524868
8.001	0.53182
8.002	0.53877
8.003	0.545719
8.004	0.552666
8.005	0.559612
8.006	0.566557
8.007	0.5735
8.008	0.580442
8.009	0.587382
8.01	0.594321
8.011	0.601258
8.012	0.608194
8.013	0.615128
8.014	0.622061
8.015	0.628992
8.016	0.635921
8.017	0.642849
8.018	0.649775
8.019	0.656699
8.02	0.663622
8.021	0.670543
8.022	0.677462
8.023	0.684379
8.024	0.691295
8.025	0.698208
8.026	0.70512
8.027	0.71203
8.028	0.718938
8.029	0.725844
8.03	0.732748
8.031	0.73965
8.032	0.74655
8.033	0.753448
8.034	0.760343
8.035	0.767237
8.036	0.774128
8.037	0.781018
8.038	0.787905
8.039	0.79479
8.04	0.801672
8.041	0.808552
8.042	0.81543
8.043	0.822305
8.044	0.829178
8.045	0.836049
8.046	0.842917
8.047	0.849782
8.048	0.856645
8.049	0.863505
8.05	0.870363
8.051	0.877217
8.052	0.884069
8.053	0.890919
8.054	0.897765
8.055	0.904609
8.056	0.911449
8.057	0.918287
8.058	0.925121
8.059	0.931953
8.06	0.938781
8.061	0.945607
8.062	0.952428
8.063	0.959247
8.064	0.966062
8.065	0.972874
8.066	0.979683
8.067	0.986488
8.068	0.993289
8.069	1.00009
8.07	1.00688
8.071	1.01367
8.072	1.02046
8.073	1.02724
8.074	1.03402
8.075	1.04079
8.076	1.04756
8.077	1.05433
8.078	1.06109
8.079	1.06785
8.08	1.0746
8.081	1.08135
8.082	1.0881
8.083	1.09484
8.084	1.10157
8.085	1.1083
8.086	1.11503
8.087	1.12175
8.088	1.12846
8.089	1.13517
8.09	1.14188
8.091	1.14857
8.092	1.15527
8.093	1.16196
8.094	1.16864
8.095	1.17531
8.096	1.18198
8.097	1.18865
8.098	1.19531
8.099	1.20196
8.1	1.2086
8.101	1.21524
8.102	1.22188
8.103	1.2285
8.104	1.23512
8.105	1.24173
8.106	1.24833
8.107	1.25493
8.108	1.26152
8.109	1.2681
8.11	1.27467
8.111	1.28124
8.112	1.2878
8.113	1.29434
8.114	1.30088
8.115	1.30742
8.116	1.31394
8.117	1.32045
8.118	1.32696
8.119	1.33345
8.12	1.33993
8.121	1.34641
8.122	1.35287
8.123	1.35933
8.124	1.36577
8.125	1.3722
8.126	1.37863
8.127	1.38504
8.128	1.39144
8.129	1.39782
8.13	1.4042
8.131	1.41056
8.132	1.41691
8.133	1.42325
8.134	1.42957
8.135	1.43588
8.136	1.44218
8.137	1.44846
8.138	1.45473
8.139	1.46099
8.14	1.46723
8.141	1.47345
8.142	1.47966
8.143	1.48585
8.144	1.49202
8.145	1.49818
8.146	1.50432
8.147	1.51045
8.148	1.51656
8.149	1.52264
8.15	1.52871
8.151	1.53476
8.152	1.54079
8.153	1.5468
8.154	1.55279
8.155	1.55876
8.156	1.56471
8.157	1.57064
8.158	1.57654
8.159	1.58242
8.16	1.58828
8.161	1.59411
8.162	1.59992
8.163	1.60571
8.164	1.61147
8.165	1.6172
8.166	1.62291
8.167	1.62858
8.168	1.63424
8.169	1.63986
8.17	1.64545
8.171	1.65102
8.172	1.65655
8.173	1.66205
8.174	1.66752
8.175	1.67296
8.176	1.67837
8.177	1.68374
8.178	1.68908
8.179	1.69438
8.18	1.69965
8.181	1.70488
8.182	1.71007
8.183	1.71522
8.184	1.72034
8.185	1.72541
8.186	1.73045
8.187	1.73544
8.188	1.74039
8.189	1.7453
8.19	1.75016
8.191	1.75498
8.192	1.75975
8.193	1.76448
8.194	1.76916
8.195	1.77379
8.196	1.77837
8.197	1.7829
8.198	1.78738
8.199	1.7918
8.2	1.79618
8.201	1.80049
8.202	1.80476
8.203	1.80897
8.204	1.81312
8.205	1.81721
8.206	1.82124
8.207	1.82521
8.208	1.82912
8.209	1.83297
8.21	1.83676
8.211	1.84048
8.212	1.84413
8.213	1.84772
8.214	1.85125
8.215	1.8547
8.216	1.85808
8.217	1.8614
8.218	1.86464
8.219	1.86781
8.22	1.87091
8.221	1.87393
8.222	1.87688
8.223	1.87975
8.224	1.88255
8.225	1.88526
8.226	1.8879
8.227	1.89046
8.228	1.89293
8.229	1.89533
8.23	1.89764
8.231	1.89987
8.232	1.90202
8.233	1.90408
8.234	1.90605
8.235	1.90794
8.236	1.90974
8.237	1.91145
8.238	1.91308
8.239	1.91461
8.24	1.91606
8.241	1.91742
8.242	1.91868
8.243	1.91985
8.244	1.92094
8.245	1.92193
8.246	1.92282
8.247	1.92363
8.248	1.92434
8.249	1.92496
8.25	1.92548
8.251	1.92591
8.252	1.92624
8.253	1.92648
8.254	1.92663
8.255	1.92668
8.256	1.92664
8.257	1.9265
8.258	1.92627
8.259	1.92595
8.26	1.92553
8.261	1.92501
8.262	1.9244
8.263	1.9237
8.264	1.92291
8.265	1.92202
8.266	1.92104
8.267	1.91997
8.268	1.9188
8.269	1.91755
8.27	1.9162
8.271	1.91476
8.272	1.91324
8.273	1.91162
8.274	1.90992
8.275	1.90813
8.276	1.90625
8.277	1.90428
8.278	1.90223
8.279	1.90009
8.28	1.89787
8.281	1.89557
8.282	1.89318
8.283	1.89071
8.284	1.88816
8.285	1.88553
8.286	1.88283
8.287	1.88004
8.288	1.87718
8.289	1.87423
8.29	1.87122
8.291	1.86813
8.292	1.86497
8.293	1.86173
8.294	1.85842
8.295	1.85505
8.296	1.8516
8.297	1.84808
8.298	1.8445
8.299	1.84085
8.3	1.83714
8.301	1.83336
8.302	1.82952
8.303	1.82561
8.304	1.82164
8.305	1.81762
8.306	1.81353
8.307	1.80939
8.308	1.80519
8.309	1.80093
8.31	1.79662
8.311	1.79225
8.312	1.78783
8.313	1.78335
8.314	1.77883
8.315	1.77425
8.316	1.76963
8.317	1.76496
8.318	1.76023
8.319	1.75547
8.32	1.75065
8.321	1.74579
8.322	1.74089
8.323	1.73594
8.324	1.73096
8.325	1.72593
8.326	1.72085
8.327	1.71574
8.328	1.71059
8.329	1.7054
8.33	1.70018
8.331	1.69492
8.332	1.68962
8.333	1.68428
8.334	1.67891
8.335	1.67351
8.336	1.66808
8.337	1.66261
8.338	1.65711
8.339	1.65158
8.34	1.64602
8.341	1.64043
8.342	1.63481
8.343	1.62916
8.344	1.62348
8.345	1.61778
8.346	1.61205
8.347	1.60629
8.348	1.60051
8.349	1.5947
8.35	1.58887
8.351	1.58302
8.352	1.57714
8.353	1.57124
8.354	1.56531
8.355	1.55937
8.356	1.5534
8.357	1.54741
8.358	1.5414
8.359	1.53537
8.36	1.52933
8.361	1.52326
8.362	1.51717
8.363	1.51107
8.364	1.50495
8.365	1.49881
8.366	1.49265
8.367	1.48647
8.368	1.48028
8.369	1.47408
8.37	1.46786
8.371	1.46162
8.372	1.45537
8.373	1.4491
8.374	1.44282
8.375	1.43652
8.376	1.43021
8.377	1.42389
8.378	1.41755
8.379	1.4112
8.38	1.40484
8.381	1.39847
8.382	1.39208
8.383	1.38569
8.384	1.37928
8.385	1.37286
8.386	1.36642
8.387	1.35998
8.388	1.35353
8.389	1.34706
8.39	1.34059
8.391	1.33411
8.392	1.32761
8.393	1.32111
8.394	1.3146
8.395	1.30808
8.396	1.30155
8.397	1.29501
8.398	1.28846
8.399	1.2819
8.4	1.27534
8.401	1.26877
8.402	1.26219
8.403	1.2556
8.404	1.249
8.405	1.2424
8.406	1.23579
8.407	1.22917
8.408	1.22255
8.409	1.21591
8.41	1.20928
8.411	1.20263
8.412	1.19598
8.413	1.18932
8.414	1.18266
8.415	1.17599
8.416	1.16931
8.417	1.16263
8.418	1.15595
8.419	1.14925
8.42	1.14255
8.421	1.13585
8.422	1.12914
8.423	1.12243
8.424	1.11571
8.425	1.10898
8.426	1.10225
8.427	1.09552
8.428	1.08878
8.429	1.08204
8.43	1.07529
8.431	1.06853
8.432	1.06178
8.433	1.05502
8.434	1.04825
8.435	1.04148
8.436	1.0347
8.437	1.02793
8.438	1.02114
8.439	1.01436
8.44	1.00757
8.441	1.00077
8.442	0.993977
8.443	0.987176
8.444	0.980372
8.445	0.973564
8.446	0.966752
8.447	0.959937
8.448	0.953119
8.449	0.946297
8.45	0.939472
8.451	0.932644
8.452	0.925813
8.453	0.918979
8.454	0.912141
8.455	0.905301
8.456	0.898458
8.457	0.891612
8.458	0.884763
8.459	0.877911
8.46	0.871056
8.461	0.864199
8.462	0.857339
8.463	0.850477
8.464	0.843612
8.465	0.836744
8.466	0.829874
8.467	0.823001
8.468	0.816126
8.469	0.809248
8.47	0.802368
8.471	0.795486
8.472	0.788602
8.473	0.781715
8.474	0.774826
8.475	0.767935
8.476	0.761041
8.477	0.754146
8.478	0.747248
8.479	0.740348
8.48	0.733446
8.481	0.726543
8.482	0.719637
8.483	0.712729
8.484	0.705819
8.485	0.698908
8.486	0.691994
8.487	0.685079
8.488	0.678162
8.489	0.671243
8.49	0.664322
8.491	0.6574
8.492	0.650476
8.493	0.64355
8.494	0.636622
8.495	0.629693
8.496	0.622762
8.497	0.61583
8.498	0.608896
8.499	0.60196
8.5	0.595023
8.501	0.588084
8.502	0.581144
8.503	0.574203
8.504	0.56726
8.505	0.560315
8.506	0.553369
8.507	0.546422
8.508	0.539473
8.509	0.532523
8.51	0.525572
8.511	0.518619
8.512	0.511665
8.513	0.50471
8.514	0.497754
8.515	0.490796
8.516	0.483837
8.517	0.476877
8.518	0.469916
8.519	0.462954
8.52	0.45599
8.521	0.449026
8.522	0.44206
8.523	0.435093
8.524	0.428125
8.525	0.421156
8.526	0.414186
8.527	0.407215
8.528	0.400243
8.529	0.39327
8.53	0.386297
8.531	0.379322
8.532	0.372346
8.533	0.365369
8.534	0.358392
8.535	0.351414
8.536	0.344434
8.537	0.337454
8.538	0.330474
8.539	0.323492
8.54	0.316509
8.541	0.309526
8.542	0.302542
8.543	0.295558
8.544	0.288572
8.545	0.281586
8.546	0.274599
8.547	0.267612
8.548	0.260624
8.549	0.253635
8.55	0.246646
8.551	0.239656
8.552	0.232666
8.553	0.225675
8.554	0.218683
8.555	0.211691
8.556	0.204699
8.557	0.197705
8.558	0.190712
8.559	0.183718
8.56	0.176723
8.561	0.169729
8.562	0.162733
8.563	0.155738
8.564	0.148742
8.565	0.141745
8.566	0.134748
8.567	0.127751
8.568	0.120754
8.569	0.113756
8.57	0.106759
8.571	0.0997603
8.572	0.0927619
8.573	0.0857633
8.574	0.0787644
8.575	0.0717654
8.576	0.0647662
8.577	0.0577668
8.578	0.0507673
8.579	0.0437677
8.58	0.036768
8.581	0.0297682
8.582	0.0227683
8.583	0.0157684
8.584	0.00876838
8.585	0.00176838
8.586	-0.00523162
8.587	-0.0122316
8.588	-0.0192316
8.589	-0.0262315
8.59	-0.0332313
8.591	-0.0402311
8.592	-0.0472308
8.593	-0.0542303
8.594	-0.0612298
8.595	-0.0682291
8.596	-0.0752282
8.597	-0.0822271
8.598	-0.0892259
8.599	-0.0962244
8.6	-0.103223
8.601	-0.110221
8.602	-0.117219
8.603	-0.124216
8.604	-0.131213
8.605	-0.13821
8.606	-0.145207
8.607	-0.152203
8.608	-0.159199
8.609	-0.166194
8.61	-0.173189
8.611	-0.180184
8.612	-0.187178
8.613	-0.194172
8.614	-0.201165
8.615	-0.208158
8.616	-0.21515
8.617	-0.222142
8.618	-0.229134
8.619	-0.236124
8.62	-0.243114
8.621	-0.250104
8.622	-0.257093
8.623	-0.264081
8.624	-0.271069
8.625	-0.278056
8.626	-0.285043
8.627	-0.292028
8.628	-0.299013
8.629	-0.305998
8.63	-0.312981
8.631	-0.319964
8.632	-0.326946
8.633	-0.333927
8.634	-0.340908
8.635	-0.347887
8.636	-0.354866
8.637	-0.361844
8.638	-0.368821
8.639	-0.375797
8.64	-0.382773
8.641	-0.389747
8.642	-0.39672
8.643	-0.403693
8.644	-0.410664
8.645	-0.417635
8.646	-0.424604
8.647	-0.431573
8.648	-0.43854
8.649	-0.445506
8.65	-0.452471
8.651	-0.459435
8.652	-0.466398
8.653	-0.47336
8.654	-0.480321
8.655	-0.48728
8.656	-0.494239
8.657	-0.501196
8.658	-0.508152
8.659	-0.515106
8.66	-0.522059
8.661	-0.529011
8.662	-0.535962
8.663	-0.542911
8.664	-0.549859
8.665	-0.556806
8.666	-0.563751
8.667	-0.570695
8.668	-0.577637
8.669	-0.584578
8.67	-0.591517
8.671	-0.598455
8.672	-0.605392
8.673	-0.612327
8.674	-0.61926
8.675	-0.626191
8.676	-0.633121
8.677	-0.64005
8.678	-0.646977
8.679	-0.653902
8.68	-0.660825
8.681	-0.667747
8.682	-0.674666
8.683	-0.681584
8.684	-0.688501
8.685	-0.695415
8.686	-0.702328
8.687	-0.709238
8.688	-0.716147
8.689	-0.723054
8.69	-0.729959
8.691	-0.736861
8.692	-0.743762
8.693	-0.750661
8.694	-0.757557
8.695	-0.764452
8.696	-0.771344
8.697	-0.778234
8.698	-0.785122
8.699	-0.792008
8.7	-0.798891
8.701	-0.805773
8.702	-0.812651
8.703	-0.819528
8.704	-0.826402
8.705	-0.833273
8.706	-0.840142
8.707	-0.847008
8.708	-0.853872
8.709	-0.860734
8.71	-0.867592
8.711	-0.874448
8.712	-0.881301
8.713	-0.888152
8.714	-0.894999
8.715	-0.901844
8.716	-0.908686
8.717	-0.915525
8.718	-0.92236
8.719	-0.929193
8.72	-0.936023
8.721	-0.942849
8.722	-0.949672
8.723	-0.956492
8.724	-0.963309
8.725	-0.970122
8.726	-0.976932
8.727	-0.983739
8.728	-0.990542
8.729	-0.997341
8.73	-1.00414
8.731	-1.01093
8.732	-1.01772
8.733	-1.0245
8.734	-1.03128
8.735	-1.03806
8.736	-1.04483
8.737	-1.0516
8.738	-1.05836
8.739	-1.06512
8.74	-1.07188
8.741	-1.07863
8.742	-1.08537
8.743	-1.09211
8.744	-1.09885
8.745	-1.10558
8.746	-1.11231
8.747	-1.11903
8.748	-1.12575
8.749	-1.13246
8.75	-1.13917
8.751	-1.14587
8.752	-1.15256
8.753	-1.15925
8.754	-1.16594
8.755	-1.17262
8.756	-1.17929
8.757	-1.18596
8.758	-1.19262
8.759	-1.19927
8.76	-1.20592
8.761	-1.21256
8.762	-1.2192
8.763	-1.22582
8.764	-1.23245
8.765	-1.23906
8.766	-1.24567
8.767	-1.25227
8.768	-1.25886
8.769	-1.26544
8.77	-1.27202
8.771	-1.27859
8.772	-1.28515
8.773	-1.2917
8.774	-1.29824
8.775	-1.30478
8.776	-1.3113
8.777	-1.31782
8.778	-1.32433
8.779	-1.33083
8.78	-1.33732
8.781	-1.34379
8.782	-1.35026
8.783	-1.35672
8.784	-1.36317
8.785	-1.36961
8.786	-1.37603
8.787	-1.38245
8.788	-1.38885
8.789	-1.39524
8.79	-1.40162
8.791	-1.40799
8.792	-1.41435
8.793	-1.42069
8.794	-1.42702
8.795	-1.43334
8.796	-1.43964
8.797	-1.44593
8.798	-1.4522
8.799	-1.45846
8.8	-1.46471
8.801	-1.47094
8.802	-1.47715
8.803	-1.48335
8.804	-1.48953
8.805	-1.4957
8.806	-1.50185
8.807	-1.50798
8.808	-1.51409
8.809	-1.52019
8.81	-1.52626
8.811	-1.53232
8.812	-1.53836
8.813	-1.54438
8.814	-1.55038
8.815	-1.55635
8.816	-1.56231
8.817	-1.56825
8.818	-1.57416
8.819	-1.58005
8.82	-1.58592
8.821	-1.59176
8.822	-1.59758
8.823	-1.60337
8.824	-1.60914
8.825	-1.61489
8.826	-1.6206
